id	title	created	sumVotesIncremented	spinoffCount	url
1290911174	Physics simulation	2013-01-14T13:46:43Z	1	0	https://www.khanacademy.org/computer-programming/physics-simulation/1290911174
1304721797	Coder Club Deeds and Badges	2013-01-25T12:06:22Z	1	0	https://www.khanacademy.org/computer-programming/coder-club-deeds-and-badges/1304721797
1307305098	Avoider	2013-01-21T13:01:22Z	1	0	https://www.khanacademy.org/computer-programming/avoider/1307305098
1463488964	Dr. Silly	2013-03-15T19:14:44Z	1	0	https://www.khanacademy.org/computer-programming/dr-silly/1463488964
1565997284	Eli's Labs: Invert	2013-04-22T20:29:27Z	1	0	https://www.khanacademy.org/computer-programming/elis-labs-invert/1565997284
1854653771	Realistic Ball Throw	2013-08-02T14:15:35Z	1	0	https://www.khanacademy.org/computer-programming/realistic-ball-throw/1854653771
2036398014	Adventure Man (World 1, Level 4 Teleporter bug)	2013-09-15T12:20:34Z	1	-1	https://www.khanacademy.org/computer-programming/adventure-man-world-1-level-4-teleporter-bug/2036398014
2644953128	Lavamite	2013-11-21T22:36:07Z	1	0	https://www.khanacademy.org/computer-programming/lavamite/2644953128
994888743	Paddle Ball: Level 3	2012-08-25T12:40:00Z	0	1	https://www.khanacademy.org/computer-programming/paddle-ball-level-3/994888743
1000172884	Sal Ship Level 4 :-)	2012-08-27T13:24:03Z	0	5	https://www.khanacademy.org/computer-programming/sal-ship-level-4-/1000172884
1171847892	Robots Everywhere!	2012-11-26T00:38:19Z	0	0	https://www.khanacademy.org/computer-programming/robots-everywhere/1171847892
1176591420	Challenge:  Modeling Accretion Disks	2012-11-27T17:21:21Z	0	0	https://www.khanacademy.org/computer-programming/challenge-modeling-accretion-disks/1176591420
1356226706	Protect!	2013-02-06T22:10:15Z	0	0	https://www.khanacademy.org/computer-programming/protect/1356226706
1569502312	The Bouncy Things	2013-04-22T01:06:50Z	0	0	https://www.khanacademy.org/computer-programming/the-bouncy-things/1569502312
1361456089	Coin as Big as Gem	2013-02-08T13:28:43Z	0	1	https://www.khanacademy.org/computer-programming/coin-as-big-as-gem/1361456089
